gender,age,gross_income,segment,num_credit_cards,active_inactive_start,active_inactive_end,num_products,num_loans,duration
F,67,276467.64,Individuals,0,A,1,2,0,2599
F,25,36803.76,College_Graduated,0,I,0,1,0,1097
M,22,62591.67,College_Graduated,0,I,0,1,0,1151
F,33,50588.37,Individuals,0,I,0,0,0,3863
M,21,92030.79,College_Graduated,0,I,0,0,0,3211
F,38,147409.5,Individuals,0,A,1,3,0,4395
F,25,91089.42,College_Graduated,0,I,0,0,0,689
F,37,78551.43,Individuals,0,A,1,1,0,3319
M,23,115510.38,College_Graduated,0,A,1,4,0,1459
F,43,214184.64,Individuals,0,I,0,0,0,4499
M,25,92343.24,College_Graduated,0,I,0,1,0,1433
M,51,209926.02,Individuals,0,I,0,0,0,4878
F,41,62297.94,Individuals,0,I,0,0,0,2881
F,89,193205.49,Individuals,0,I,0,0,0,4738
F,60,68981.13,Individuals,0,I,0,1,0,3596
F,54,75424.62,Individuals,0,A,1,3,1,7279
M,52,65083.02,Individuals,0,I,0,1,0,5625
F,48,105669.96,Individuals,0,I,0,1,0,5270
M,45,77476.26,Individuals,0,I,0,2,0,2788
F,59,54690.48,Individuals,0,A,0,0,0,6088
M,21,48748.26,College_Graduated,0,I,0,0,0,646
M,22,293476.2,College_Graduated,0,A,1,1,0,1116
F,64,149856.9,Individuals,0,I,0,0,0,5366
M,34,131262.33,Individuals,0,A,1,2,0,746
F,40,60210.24,Individuals,0,A,0,0,0,4694
M,43,245815.95,Individuals,0,A,1,1,0,852
M,51,94695.09,VIP,0,A,1,3,0,993
F,23,383094.75,College_Graduated,0,A,1,1,0,1460
F,39,46618.47,Individuals,0,A,1,2,0,2137
M,56,207773.34,Individuals,0,I,0,0,0,6796
F,37,94260.39,Individuals,0,I,0,0,0,1623
F,54,34975.8,Individuals,0,A,1,3,0,3307
F,36,69634.56,Individuals,0,A,1,2,0,977
F,32,66237.69,College_Graduated,0,I,0,1,0,1446
M,52,138378.06,Individuals,0,I,0,0,0,2953
F,44,61351.35,Individuals,0,I,0,1,0,2984
M,24,169294.26,College_Graduated,0,I,0,1,0,2705
M,36,5046790.47,Individuals,0,A,1,6,0,5316
F,59,160244.43,Individuals,0,I,0,1,0,5143
M,98,38855.19,Individuals,0,I,0,0,0,5626
M,74,63492.78,Individuals,0,I,0,1,0,2965
F,22,104891.94,College_Graduated,0,I,0,1,0,1056
M,23,64945.26,College_Graduated,0,I,1,1,0,1509
M,37,90014.19,Individuals,0,I,0,1,0,4719
F,34,82376.94,Individuals,0,A,1,2,0,4994
M,25,127325.31,College_Graduated,0,I,0,1,0,704
F,33,131845.23,Individuals,0,A,1,1,0,915
M,25,60320.88,College_Graduated,0,I,0,1,0,1135
F,31,84223.29,Individuals,0,I,0,0,0,615
F,42,195754.29,Individuals,0,A,1,3,0,5458
M,27,61936.08,College_Graduated,0,I,0,1,0,1053
M,35,114212.19,Individuals,0,A,1,1,0,1049
F,35,924020.7,Individuals,0,A,1,2,0,864
F,47,64483.95,Individuals,0,A,1,5,1,4070
F,66,316505.49,VIP,0,A,1,4,0,5830
F,57,205987.35,Individuals,0,A,1,2,0,2616
F,25,132395.43,College_Graduated,0,I,0,1,0,1774
M,49,282207.78,Individuals,0,I,0,2,0,6395
M,76,177051.75,Individuals,1,A,1,5,0,6564
F,41,88498.41,Individuals,0,I,0,0,0,3522
M,94,100821.33,Individuals,0,I,0,0,0,5025
F,55,70853.85,Individuals,0,I,0,2,0,3843
M,27,92061.12,College_Graduated,0,I,0,0,0,1406
M,47,128946.69,Individuals,0,A,1,1,0,4342
F,45,82089.93,Individuals,0,A,1,1,0,5654
M,85,99598.41,Individuals,0,A,1,2,0,4498
M,65,124994.04,Individuals,0,I,0,1,0,3615
F,74,76237.68,Individuals,0,I,0,0,0,951
F,23,103430.97,College_Graduated,0,I,0,0,0,1452
M,51,60973.05,Individuals,0,I,0,0,0,7171
M,33,127780.02,Individuals,0,I,0,0,0,2887
M,39,118149.84,Individuals,0,I,0,0,0,3149
F,39,57310.02,Individuals,0,I,0,1,0,4436
F,29,210962.01,College_Graduated,0,I,0,1,0,1516
F,44,118502.37,Individuals,0,A,1,1,0,2288
M,22,52829.76,College_Graduated,0,I,0,1,0,1019
M,23,111324.24,College_Graduated,0,A,1,1,0,1788
M,44,171130.32,VIP,0,A,1,5,0,5060
F,57,83028.66,Individuals,0,A,1,4,0,5340
M,38,277441.65,Individuals,0,A,0,0,0,3179
M,39,88328.46,Individuals,0,I,0,1,0,1031
M,23,120428.88,College_Graduated,0,I,0,1,0,1523
F,26,212458.83,Individuals,0,I,0,0,0,1588
F,80,960369.21,Individuals,0,I,0,0,0,2889
F,18,59391.81,Individuals,0,I,0,1,0,5196
M,55,28769.4,Individuals,0,A,1,1,0,2837
F,23,108770.58,College_Graduated,0,I,0,1,0,1510
M,41,132222.51,Individuals,0,I,0,2,0,4017
F,20,189172.62,College_Graduated,0,I,0,0,0,655
F,35,94295.43,Individuals,0,I,0,0,0,5718
M,57,383353.53,Individuals,0,I,0,0,0,3624
M,37,82029.48,Individuals,0,A,1,1,0,3063
M,66,133731.57,Individuals,0,I,0,1,0,3978
M,60,61757.34,Individuals,0,A,1,1,0,2054
F,42,62150.49,Individuals,0,I,0,0,0,1068
F,43,64147.95,Individuals,1,A,1,3,0,5578
F,76,140790.45,VIP,0,A,1,4,0,5071
F,56,143724.72,Individuals,0,I,0,0,0,3259
F,43,109748.58,Individuals,0,A,1,1,0,474
M,76,149558.76,Individuals,0,A,1,2,0,5823
M,43,27220.68,Individuals,0,A,0,1,0,5291
F,53,55368.54,Individuals,0,I,0,0,0,5605
F,58,57396.51,Individuals,0,I,0,2,0,4184
F,54,59262.12,Individuals,0,A,1,2,0,5263
M,24,32432.4,College_Graduated,0,I,0,0,0,704
F,23,107053.17,College_Graduated,0,A,0,1,0,1455
F,35,122394.6,Individuals,0,I,0,0,0,1761
M,47,47571.57,Individuals,0,A,1,4,0,710
M,98,80932.86,Individuals,0,A,1,1,0,5959
M,83,49986.51,Individuals,0,I,0,3,0,4996
M,25,58973.04,College_Graduated,0,I,0,1,0,1523
M,49,165498.03,Individuals,0,A,1,1,0,5933
M,37,51772.68,Individuals,0,I,0,0,0,3855
M,21,64472.88,College_Graduated,0,I,0,0,0,774
F,40,70043.58,Individuals,0,I,0,1,0,3985
F,46,53681.43,Individuals,0,I,0,0,0,6709
F,21,55719.87,College_Graduated,0,I,0,1,0,730
F,59,98119.98,Individuals,0,I,0,1,0,6012
F,53,446025.27,VIP,0,A,1,1,0,1692
F,69,224669.16,Individuals,0,A,1,1,0,4309
F,31,1002275.01,College_Graduated,0,A,1,3,0,536
F,22,56460.21,College_Graduated,0,A,0,0,0,1054
F,16,114805.29,Individuals,0,A,1,1,0,5193
F,39,52798.53,VIP,0,A,1,5,0,3563
M,75,161807.55,Individuals,1,A,1,3,0,4552
M,25,146655.66,College_Graduated,0,I,0,1,0,1424
F,73,278028.51,Individuals,0,A,1,5,0,5399
F,27,107388.66,College_Graduated,0,I,0,1,0,699
F,22,451931.22,College_Graduated,0,I,0,0,0,1157
F,32,65738.01,College_Graduated,0,A,1,3,0,1180
M,38,130232.52,Individuals,0,A,0,0,0,4400
M,46,83536.71,Individuals,0,I,0,0,0,5189
F,23,115636.29,College_Graduated,0,I,0,1,0,1822
F,26,52432.38,College_Graduated,0,I,1,1,0,404
F,41,125661.09,Individuals,0,A,1,2,0,2078
M,24,125913.12,College_Graduated,0,I,0,1,0,1782
M,61,477696.21,Individuals,0,I,0,1,0,6312
M,33,85834.53,Individuals,0,I,0,0,0,480
F,21,86083.62,College_Graduated,0,I,0,1,0,744
F,53,96438.12,Individuals,1,A,1,6,0,7205
M,23,42688.77,College_Graduated,0,I,0,1,0,1053
M,59,108941.07,Individuals,0,I,0,2,0,5225
F,21,73149.24,College_Graduated,0,A,1,1,0,781
F,43,128475.51,Individuals,0,I,0,0,0,2355
F,49,84738.51,Individuals,0,A,1,2,0,3758
M,20,97597.26,College_Graduated,0,I,0,0,0,647
M,21,37924.77,College_Graduated,0,I,0,1,0,783
M,47,785861.61,Individuals,0,I,0,0,0,3523
F,30,50921.7,Individuals,0,A,1,1,0,629
F,67,80808.87,Individuals,0,A,1,1,0,5354
M,18,73473.3,Individuals,0,A,1,1,0,5106
M,58,58138.08,Individuals,0,A,1,2,0,5744
M,26,51236.25,College_Graduated,0,I,0,1,0,1139
M,20,28724.43,College_Graduated,0,I,0,0,0,697
F,66,453269.28,VIP,0,A,1,3,0,4654
M,54,40096.44,Individuals,0,I,0,1,0,3482
F,42,65799.54,Individuals,0,A,0,0,0,7034
F,48,105127.35,Individuals,0,I,0,0,0,3253
F,48,192637.89,VIP,1,A,1,6,0,6491
F,65,150023.76,VIP,0,A,1,3,0,7221
F,63,146913.3,Individuals,0,A,1,2,0,5345
M,62,105756.06,Individuals,0,I,1,1,0,2757
F,51,67897.89,Individuals,0,I,0,1,0,3455
F,24,70930.8,College_Graduated,0,A,1,1,0,657
M,55,334377.57,Individuals,1,A,1,3,0,6290
M,58,223937.01,Individuals,0,I,0,0,0,1931
M,70,537899.91,Individuals,0,I,0,1,0,2865
F,86,70744.23,Individuals,0,I,0,1,0,5161
F,52,166539.12,VIP,0,A,1,5,0,6821
M,46,398250.6,Individuals,0,I,0,1,0,5342
M,25,35085.57,College_Graduated,0,I,0,1,0,774
F,23,100083.78,College_Graduated,0,I,0,1,0,1432
M,30,74585.73,College_Graduated,0,A,1,1,0,1745
F,42,150421.62,Individuals,1,A,1,5,0,5410
F,53,63490.62,Individuals,0,A,1,1,0,3169
F,57,51245.49,Individuals,0,I,0,1,0,3581
F,60,181405.5,Individuals,0,A,1,3,0,6571
F,50,71015.52,Individuals,0,A,1,4,0,7426
M,22,56980.5,College_Graduated,0,I,0,1,0,1103
F,38,134559.12,Individuals,0,I,0,2,0,2862
F,21,57466.74,College_Graduated,0,A,1,1,0,776
F,51,112412.91,Individuals,0,A,1,2,0,5662
M,27,97811.79,College_Graduated,0,I,0,1,0,1500
M,72,552953.76,VIP,1,A,1,3,0,2293
M,76,167592.36,Individuals,0,A,1,2,0,4576
F,20,58732.14,Individuals,0,A,1,1,0,396
M,22,360878.16,College_Graduated,0,I,0,1,0,1074
F,19,216485.43,Individuals,0,A,1,1,0,2674
F,22,107490.6,College_Graduated,0,I,0,0,0,1374
M,24,46819.71,College_Graduated,0,I,0,1,0,1458
M,61,85250.85,Individuals,0,I,0,2,0,5190
F,49,96511.02,Individuals,0,A,1,3,0,4943
F,23,647160.72,College_Graduated,0,I,1,1,0,984
M,68,101556.78,Individuals,0,A,1,3,0,2309
F,39,215037.75,Individuals,0,A,1,3,0,4533
M,21,102820.89,Individuals,0,A,1,2,0,482
F,42,218532.48,VIP,1,A,1,6,0,5305
M,46,44881.89,Individuals,0,A,1,2,0,5198
M,24,51457.83,College_Graduated,0,I,1,1,0,1772
F,23,47267.7,College_Graduated,0,I,0,1,0,1504
F,73,154437.24,Individuals,0,A,0,2,0,5364
M,20,76059.09,College_Graduated,0,A,0,1,0,366
F,31,109159.08,College_Graduated,0,I,0,1,0,1459
M,38,55953.24,Individuals,0,A,1,1,0,4034
F,46,82006.05,Individuals,0,I,0,2,0,5067
M,24,51801.72,College_Graduated,0,I,0,1,0,1006
M,34,49534.47,Individuals,0,A,1,2,0,2302
M,41,71041.29,Individuals,0,A,1,3,0,1777
F,51,123749.37,Individuals,0,I,0,0,0,3331
M,59,382004.73,Individuals,1,A,1,6,0,6506
F,31,119144.73,VIP,0,A,1,1,0,600
M,63,66693.45,Individuals,0,A,0,0,0,419
M,24,169634.97,College_Graduated,0,I,0,1,0,1768
M,39,115834.08,Individuals,1,A,1,4,0,5662
F,24,83916.21,College_Graduated,0,A,1,1,0,1135
F,58,300809.76,Individuals,0,A,1,3,0,4271
F,47,42610.2,Individuals,0,I,0,0,0,1235
F,24,39908.22,College_Graduated,0,I,0,1,0,1745
M,24,114415.89,College_Graduated,0,I,0,1,0,1839
F,34,78502.53,Individuals,0,I,0,0,0,676
M,22,164816.04,College_Graduated,0,I,0,1,0,782
F,43,107488.35,Individuals,0,I,0,1,0,5725
F,23,117205.17,College_Graduated,0,A,1,1,0,380
M,31,54368.01,College_Graduated,0,I,0,1,0,1888
M,50,210515.43,VIP,0,A,1,3,0,3100
F,25,82288.56,College_Graduated,0,I,0,1,0,670
M,23,79326.27,College_Graduated,0,I,0,1,0,1371
F,23,153814.59,College_Graduated,0,I,0,0,0,676
F,25,62110.74,College_Graduated,0,I,0,1,0,411
F,38,23076.57,Individuals,0,A,0,0,0,468
M,50,63050.31,Individuals,0,I,0,2,0,5000
M,21,214149.15,College_Graduated,0,I,0,1,0,746
M,26,175941.33,College_Graduated,0,I,0,1,0,1517
F,93,52076.91,Individuals,0,I,0,1,0,3834
F,37,134429.61,Individuals,1,A,1,5,0,2015
F,42,263636.67,VIP,1,A,1,5,0,5830
M,25,72509.94,College_Graduated,0,I,0,1,0,1444
M,33,76666.26,Individuals,0,A,1,2,0,1224
F,22,46330.8,College_Graduated,0,I,0,1,0,1161
F,65,93520.86,Individuals,0,A,1,1,0,3695
F,39,92834.88,Individuals,0,A,1,4,0,3762
M,45,164087.49,Individuals,0,A,1,3,0,6781
F,12,133500.18,Individuals,0,I,0,0,0,1391
M,24,99829.35,College_Graduated,0,I,0,1,0,1509
F,37,55865.73,Individuals,0,A,1,4,0,1332
M,49,701111.94,Individuals,0,A,1,2,0,7664
M,24,70279.59,College_Graduated,0,I,0,1,0,1371
F,21,89861.1,College_Graduated,0,A,1,1,0,703
M,18,206525.19,Individuals,0,I,0,1,0,3736
F,69,921798.54,Individuals,0,I,0,1,0,5546
F,20,69471.54,College_Graduated,0,A,1,1,0,423
F,40,212057.73,Individuals,0,I,0,0,0,4687
M,20,29446.92,College_Graduated,0,A,1,1,0,776
M,24,124923.69,College_Graduated,0,I,0,1,0,1754
M,26,88003.71,College_Graduated,0,I,0,1,0,1824
M,28,60283.2,College_Graduated,0,I,0,1,0,1752
F,30,51902.28,College_Graduated,0,I,0,1,0,1411
M,46,102080.25,Individuals,0,I,0,1,0,5335
F,29,180972.18,Individuals,0,I,0,1,0,3607
F,49,128700.78,Individuals,0,A,1,2,0,3411
F,26,146542.71,College_Graduated,0,A,1,1,0,1873
M,36,182882.82,Individuals,1,A,1,8,0,3303
F,72,321593.34,Individuals,0,I,1,1,0,4982
F,57,154690.53,Individuals,0,I,0,2,0,5578
M,35,77773.47,Individuals,0,I,0,0,0,1822
M,10,140952.21,Individuals,0,I,0,1,0,3633
F,41,44790.99,Individuals,0,I,0,0,0,5713
M,22,63898.38,College_Graduated,0,I,0,1,0,1040
M,25,95569.92,College_Graduated,0,I,1,1,0,1881
M,23,101106.36,Individuals,0,A,1,1,0,4878
M,56,252300,Individuals,0,A,1,2,0,6444
M,20,116481.06,College_Graduated,0,I,0,1,0,370
M,26,39120.63,College_Graduated,0,I,0,1,0,1083
F,53,54751.92,Individuals,0,I,0,1,0,3707
M,23,136678.74,College_Graduated,0,I,0,1,0,1614
M,47,195413.16,Individuals,0,A,1,1,0,6411
F,48,68562.45,Individuals,0,A,1,1,0,3688
F,32,63946.74,Individuals,0,I,1,1,0,1348
M,94,76870.71,Individuals,0,I,0,1,0,5437
F,21,122893.41,College_Graduated,0,I,0,1,0,1026
M,37,379487.85,Individuals,0,I,0,1,0,5606
F,28,73847.58,Individuals,0,I,0,0,0,2162
M,56,900469.89,Individuals,0,A,1,3,0,4892
M,25,294632.28,College_Graduated,0,A,1,3,0,1768
F,64,155118.54,Individuals,0,A,1,2,0,3006
F,30,62654.04,Individuals,0,A,1,2,0,579
F,26,54475.71,College_Graduated,0,I,0,1,0,1455
F,39,75700.14,Individuals,0,A,1,2,0,3978
F,45,204428.61,Individuals,0,A,1,3,0,5200
F,38,62128.62,Individuals,0,I,0,0,0,4269
F,53,89682.78,Individuals,0,I,0,1,0,5335
F,52,58917.42,Individuals,0,A,1,1,0,6733
M,42,120909.27,Individuals,0,A,1,2,0,6423
M,47,159030.18,Individuals,0,A,1,2,0,6327
M,24,84698.64,College_Graduated,0,I,0,1,0,1796
M,35,79735.62,Individuals,0,I,0,0,0,377
M,37,37787.52,Individuals,0,A,1,1,0,3773
M,23,100985.82,College_Graduated,0,A,1,1,0,1500
F,40,276900.54,Individuals,0,I,0,1,0,1056
F,25,16254.6,College_Graduated,0,I,0,1,0,1088
M,38,89185.41,Individuals,0,A,1,6,0,3077
M,44,360663.9,Individuals,0,I,0,2,0,5480
M,48,212493.54,Individuals,0,A,1,2,0,6854
F,22,199383,College_Graduated,0,A,1,1,0,4625
F,41,112183.2,Individuals,0,I,0,1,0,5013
M,21,415074,College_Graduated,0,I,0,1,0,689
M,30,54704.34,College_Graduated,0,I,0,1,0,1871
F,20,72916.05,College_Graduated,0,I,1,1,0,375
F,40,58328.88,Individuals,0,I,0,1,0,1116
F,52,64095.6,Individuals,0,A,1,1,0,2365
M,24,100297.17,College_Graduated,0,A,1,1,0,1867
F,37,105064.89,Individuals,0,A,1,2,0,2252
M,24,71825.64,College_Graduated,0,I,0,1,0,1458
M,45,121284.03,VIP,1,A,1,6,0,6785
M,24,76057.95,College_Graduated,0,I,0,1,0,733
M,84,69504.99,VIP,0,A,1,4,0,7205
M,33,104329.89,Individuals,0,A,1,1,0,1732
F,23,122180.52,College_Graduated,0,I,0,1,0,1455
F,58,171999.57,Individuals,0,I,0,0,0,2259
F,27,120845.61,College_Graduated,0,I,0,1,0,1733
M,29,45741,College_Graduated,0,I,0,1,0,1454
M,55,93674.01,Individuals,0,I,0,1,0,5373
M,46,52488.75,Individuals,0,I,0,2,0,4514
M,34,250807.59,Individuals,0,A,1,4,0,2091
M,46,95393.46,Individuals,0,I,0,0,0,5396
F,21,50606.91,College_Graduated,0,I,0,1,0,989
F,82,108904.2,Individuals,0,I,0,1,0,5311
F,19,150325.38,Individuals,0,A,1,1,0,4265
F,40,58629.84,Individuals,0,I,0,1,0,3342
F,54,131524.59,Individuals,0,I,0,0,0,2104
F,23,68473.41,College_Graduated,0,I,0,1,0,1427
F,55,109591.44,Individuals,0,I,0,1,0,4015
F,40,82544.91,Individuals,0,A,1,2,0,1307
F,89,136174.14,Individuals,0,A,1,2,0,7631
F,23,157410.09,College_Graduated,0,A,1,1,0,1083
F,30,142116.09,Individuals,0,A,1,1,0,1754
F,47,121335.93,Individuals,0,A,1,7,1,7613
M,36,237177.75,Individuals,0,I,0,0,0,4171
F,31,94439.31,Individuals,0,A,1,1,0,647
F,32,82026.12,Individuals,0,A,1,3,0,415
M,71,38847.24,VIP,0,A,1,1,0,573
F,58,108815.1,Individuals,0,I,0,1,0,5176
F,21,98370.6,College_Graduated,0,A,1,1,0,1083
M,24,130020.81,College_Graduated,0,I,0,1,0,1770
M,84,79381.89,Individuals,0,A,1,4,0,5190
M,52,802849.62,VIP,0,A,1,5,0,4030
F,44,194537.19,Individuals,0,A,1,2,0,6705
F,82,29817.75,Individuals,0,I,0,2,0,4054
M,27,54095.85,College_Graduated,0,I,0,1,0,1467
F,48,52832.97,Individuals,0,I,0,0,0,6396
F,35,238642.23,Individuals,0,A,1,3,0,5673
F,54,96053.01,Individuals,0,A,1,3,0,2386
F,46,391502.37,Individuals,0,I,0,1,0,5975
F,24,146491.77,College_Graduated,0,I,0,1,0,1768
F,41,81406.83,Individuals,0,A,1,3,0,4030
F,20,116145.06,College_Graduated,0,I,0,1,0,438
M,65,303596.22,Individuals,0,I,0,0,0,3404
F,78,130487.46,Individuals,0,I,1,2,0,5717
F,15,38641.47,Individuals,0,A,1,1,0,5114
F,45,126893.94,Individuals,0,A,1,1,0,1280
M,29,83039.37,College_Graduated,0,I,0,1,0,1877
M,45,64262.79,Individuals,0,A,1,2,0,5270
M,32,68902.29,College_Graduated,0,A,1,2,0,912
M,24,85298.97,College_Graduated,0,A,1,2,0,4127
F,42,52347.03,Individuals,1,A,1,3,0,5044
F,44,102851.52,VIP,0,A,1,3,0,2032
F,33,256220.01,College_Graduated,0,I,0,0,0,1745
M,22,127603.2,College_Graduated,0,I,0,1,0,1460
M,23,183917.61,College_Graduated,0,I,0,0,0,1502
M,28,463628.61,Individuals,0,I,0,0,0,1553
F,26,36266.97,College_Graduated,0,I,0,1,0,1070
M,42,90403.17,Individuals,0,I,0,2,0,5620
F,23,212190.33,College_Graduated,0,I,0,1,0,1521
M,23,73806.81,College_Graduated,0,I,0,1,0,730
F,29,35804.13,Individuals,0,I,1,1,0,1304
F,79,126969.12,Individuals,0,I,0,1,0,5708
M,46,201981.48,Individuals,1,A,1,3,0,3639
F,23,164957.37,College_Graduated,0,A,1,1,0,1483
F,42,185964.21,Individuals,0,I,0,0,0,3517
F,25,106847.82,College_Graduated,0,I,0,1,0,1517
M,46,57504.54,Individuals,0,A,1,2,0,6681
F,43,37920.72,Individuals,0,I,0,0,0,663
M,17,135352.8,Individuals,0,I,0,0,0,5037
M,42,212129.13,Individuals,0,I,0,1,0,5301
F,46,82248.36,Individuals,0,A,1,2,0,6855
M,38,131035.74,Individuals,0,I,0,1,0,4237
F,40,91190.76,Individuals,0,A,1,2,0,4638
F,37,103285.68,Individuals,0,A,1,3,0,523
F,46,79244.1,Individuals,0,A,1,1,0,2964
M,24,34230.87,College_Graduated,0,A,0,1,0,387
F,38,112174.86,Individuals,0,A,0,1,0,1560
M,20,108276.63,College_Graduated,0,I,0,0,0,738
M,69,235915.35,Individuals,0,I,0,1,0,3070
M,25,107933.52,College_Graduated,0,I,1,1,0,1059
F,37,51303.39,Individuals,0,A,1,3,0,913
M,72,30429.87,Individuals,0,A,1,2,0,5660
M,22,61063.74,College_Graduated,0,I,0,0,0,989
F,42,113332.86,VIP,0,A,1,7,1,5872
F,45,103221.87,Individuals,0,I,0,0,0,660
M,44,92920.86,Individuals,0,A,1,2,0,5352
M,35,65961.54,Individuals,0,I,0,0,0,5934
F,24,47637.51,College_Graduated,0,I,0,1,0,1098
F,23,150768.18,College_Graduated,0,I,0,1,0,1040
F,47,391491.24,Individuals,0,I,0,1,0,4048
F,23,85575.87,College_Graduated,0,A,1,1,0,1501
F,39,64125.3,Individuals,0,I,0,0,0,720
F,39,54609.36,Individuals,1,A,1,5,0,1535
F,48,202208.76,Individuals,1,A,1,3,0,6302
F,23,49665.36,College_Graduated,0,I,0,1,0,1046
M,26,58567.05,College_Graduated,0,I,0,1,0,1146
F,48,59951.61,Individuals,0,I,0,2,0,775
M,42,152964.27,Individuals,0,A,1,6,0,4659
F,49,79028.37,Individuals,0,A,1,9,0,6460
M,44,150770.1,Individuals,0,A,1,4,0,6782
F,70,182373.33,Individuals,0,A,1,2,0,4729
F,67,148024.68,Individuals,0,A,1,6,0,3506
F,24,89817.06,College_Graduated,0,I,0,1,0,1062
M,38,113500.83,Individuals,0,I,0,0,0,1427
F,32,56133.45,Individuals,0,I,0,0,0,2491
M,67,50808.96,Individuals,0,A,1,1,0,5276
M,39,56669.13,VIP,0,A,1,2,0,4268
F,61,67620.24,Individuals,0,I,0,0,0,1677
F,38,109773.78,Individuals,0,A,1,3,0,2806
M,49,270668.49,VIP,0,A,1,3,0,5844
M,32,162461.58,College_Graduated,0,A,1,3,0,1875
F,48,142568.88,Individuals,0,A,0,1,0,3814
F,33,75934.47,College_Graduated,0,I,0,1,0,1370
F,24,192733.53,College_Graduated,0,A,1,2,0,1784
M,47,68372.37,Individuals,0,A,1,1,0,3128
M,64,46783.35,Individuals,0,A,1,1,0,3020
M,45,112072.68,Individuals,0,A,1,2,0,1046
F,47,96601.11,Individuals,0,I,0,0,0,2211
F,25,74169.84,College_Graduated,0,A,1,1,0,1427
F,30,64540.83,College_Graduated,0,I,0,1,0,1802
M,43,97469.67,Individuals,1,A,1,6,0,2497
F,52,195750.42,Individuals,1,A,1,5,0,6441
M,23,193211.58,College_Graduated,0,I,1,1,0,1507
F,45,62788.71,Individuals,0,I,0,1,0,3705
M,91,113847.39,Individuals,0,A,1,1,0,6683
F,44,220043.37,Individuals,0,I,0,1,0,4885
F,50,104316.3,Individuals,0,I,0,0,0,3642
F,31,171151.2,College_Graduated,0,I,0,1,0,1447
M,22,63641.19,College_Graduated,0,A,1,1,0,1137
M,21,170046.78,College_Graduated,0,I,0,0,0,682
F,45,77253.78,Individuals,0,I,0,0,0,1175
F,24,106300.65,College_Graduated,0,I,0,0,0,1770
F,84,28863.39,Individuals,0,I,0,0,0,5304
F,70,336469.62,Individuals,0,I,0,1,0,6011
F,45,129088.35,Individuals,0,A,1,5,1,6177
F,57,230417.91,Individuals,0,I,0,0,0,3335
M,42,459312.9,VIP,0,A,1,5,0,2278
M,89,48823.59,Individuals,0,I,1,2,0,5276
F,34,427810.5,Individuals,0,A,1,4,0,1339
F,54,310051.2,Individuals,0,I,0,0,0,3276
M,58,131330.52,Individuals,0,A,1,3,0,6277
F,56,109988.37,VIP,1,A,1,9,0,6723
M,22,165151.29,College_Graduated,0,A,1,2,0,1075
M,8,137087.64,Individuals,0,A,1,1,0,1820
M,62,201043.71,Individuals,0,A,1,1,0,3240
F,39,109833.33,Individuals,0,I,0,1,0,3433
F,22,69307.11,College_Graduated,0,I,0,1,0,1081
F,20,2570185.35,College_Graduated,0,A,1,1,0,377
F,26,135254.31,College_Graduated,0,A,1,1,0,1504
M,40,67239.6,Individuals,0,I,0,1,0,775
M,26,200969.25,College_Graduated,0,I,0,1,0,702
F,93,140622.48,VIP,0,A,1,4,0,5554
F,60,74371.05,Individuals,0,A,1,1,0,7734
M,38,58492.08,Individuals,0,I,0,0,0,5274
F,36,124498.23,Individuals,0,A,1,5,0,5920
F,48,11139895.56,VIP,0,A,1,3,0,6487
M,22,66842.85,College_Graduated,0,I,0,0,0,1034
F,24,99302.55,College_Graduated,0,A,1,1,0,723
M,93,304797.3,Individuals,0,A,1,2,0,5515
F,22,43912.17,College_Graduated,0,I,0,1,0,1131
F,40,49792.5,Individuals,0,I,0,0,0,1161
M,30,125097.81,College_Graduated,0,A,1,1,0,1133
M,57,63107.22,Individuals,0,I,0,1,0,5336
M,24,70136.94,College_Graduated,0,I,0,0,0,1766
M,50,239936.43,Individuals,0,A,1,2,0,5315
F,25,83521.08,College_Graduated,0,I,0,1,0,1790
M,24,180253.86,College_Graduated,0,I,0,1,0,1418
F,53,309606.51,VIP,0,A,1,2,0,4702
M,40,306518.67,Individuals,0,A,1,5,0,5428
F,50,41894.55,Individuals,0,A,1,2,0,6351
F,32,102729.51,Individuals,0,A,1,1,0,690
F,26,83425.74,College_Graduated,0,I,0,1,0,1157
F,40,154922.13,Individuals,0,A,1,1,0,3518
M,31,49610.34,College_Graduated,0,I,0,1,0,1098
F,48,62919.66,Individuals,0,A,1,1,0,4044
F,10,91342.17,Individuals,0,A,1,1,0,3182
F,25,393501.39,College_Graduated,0,I,0,1,0,1419
F,59,160204.05,VIP,1,A,1,3,0,1154
F,25,202699.14,College_Graduated,0,I,0,1,0,1032
M,22,68190,College_Graduated,0,I,0,0,0,1005
F,23,74184.42,College_Graduated,0,I,0,1,0,1424
F,50,64425.96,Individuals,0,I,0,1,0,4919
M,43,273387.54,Individuals,0,I,0,0,0,3936
F,33,46831.41,College_Graduated,0,A,1,2,0,1038
F,26,132893.97,College_Graduated,0,I,0,0,0,1880
F,28,89485.08,College_Graduated,0,I,0,1,0,1877
M,52,217917.18,Individuals,0,I,0,0,0,6165
M,42,48750.69,Individuals,0,I,0,2,0,3324
M,39,27076.32,Individuals,0,A,1,1,0,3609
M,55,121097.16,Individuals,0,I,0,1,0,2899
M,32,171071.85,Individuals,0,I,0,0,0,5144
M,43,84119.46,Individuals,0,A,1,2,0,3837
F,37,40557.06,Individuals,0,I,0,0,0,4700
F,31,94111.86,Individuals,0,A,1,2,0,2195
